file,directory,document_index,rule_index,rule_id,logical_group,logical_class,operators,B1_no_metavariable,B2_metavariable_binding,B3_repeated_metavariable,B3_5_redundant_metavariable,B4_metavariable_regex,B5_metavariable_pattern,B6_metavariable_comparison_or_type,metavars,repeated_metavars,binding_scopes_json,pattern_count,has_no_metavar,has_plain_metavar,has_unnamed_ellipsis,has_ellipsis_metavar,has_deep_expression,has_no_pattern_fields,shape_groups,shape_labels
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/generated_rules__c__vuln-ffmpeg-fa19fbcf.yaml,lambdasec-autogrep,0,0,vuln-ffmpeg-fa19fbcf,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,references,severity,source-url,technology",False,True,True,False,False,False,False,$TRACK,$TRACK,"[{""$TRACK"": 3}]",2,False,True,True,False,False,False,"C2,C3","plain_metavar,unnamed_ellipsis"
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/generated_rules__c__vuln-flatpak-52346bf1.yaml,lambdasec-autogrep,0,0,vuln-flatpak-52346bf1,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,references,severity,source-url,technology",False,True,True,False,False,False,False,"$AUTH_END_STRING,$BUF,$BUFFER,$POS","$AUTH_END_STRING,$BUF,$BUFFER,$POS","[{""$AUTH_END_STRING"": 7, ""$BUF"": 4, ""$BUFFER"": 8, ""$POS"": 2}]",2,False,True,False,False,False,False,C2,plain_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/generated_rules__c__vuln-flatpak-7fe63f2e.yaml,lambdasec-autogrep,0,0,vuln-flatpak-7fe63f2e,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,severity,source-url,technology",False,True,True,False,False,False,False,"$CONTEXT,$ERROR,$PATH","$CONTEXT,$PATH","[{""$CONTEXT"": 2, ""$ERROR"": 1, ""$PATH"": 2}]",2,False,True,False,False,False,False,C2,plain_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/generated_rules__c__vuln-flatpak-a7401e63.yaml,lambdasec-autogrep,0,0,vuln-flatpak-a7401e63,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,severity,source-url,technology",False,True,True,False,False,False,False,"$ARG,$ERROR",$ARG,"[{""$ARG"": 2, ""$ERROR"": 1}]",2,False,True,False,False,False,False,C2,plain_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/generated_rules__c__vuln-freerdp-0332cad0.yaml,lambdasec-autogrep,0,0,vuln-freerdp-0332cad0,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,severity,source-url,technology",False,True,True,False,False,False,False,"$LEVEL,$LOG,$UPDATETYPE","$LEVEL,$LOG,$UPDATETYPE","[{""$LEVEL"": 2, ""$LOG"": 2, ""$UPDATETYPE"": 2}]",2,False,True,False,False,False,False,C2,plain_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/generated_rules__c__vuln-freerdp-532c4205.yaml,lambdasec-autogrep,0,0,vuln-freerdp-532c4205,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,references,severity,source-url,technology",False,True,True,False,False,False,False,"$BPP,$POINTER_COLOR,$S","$POINTER_COLOR,$S","[{""$BPP"": 1, ""$POINTER_COLOR"": 2, ""$S"": 2}]",2,False,True,False,False,False,False,C2,plain_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/generated_rules__c__vuln-freetype-010e0614.yaml,lambdasec-autogrep,0,0,vuln-freetype-010e0614,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,severity,source-url,technology",False,True,True,False,False,False,False,"$ERROR,$MEMORY,$STACK_SIZE","$ERROR,$MEMORY","[{""$ERROR"": 2, ""$MEMORY"": 2, ""$STACK_SIZE"": 1}]",2,False,True,False,False,False,False,C2,plain_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/generated_rules__c__vuln-freetype-e6fda039.yaml,lambdasec-autogrep,0,0,vuln-freetype-e6fda039,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,severity,source-url,technology",False,True,True,False,False,False,False,"$DELTA,$VAR","$DELTA,$VAR","[{""$DELTA"": 2, ""$VAR"": 3}]",2,False,True,False,False,False,False,C2,plain_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/generated_rules__c__vuln-freetype2-010e0614.yaml,lambdasec-autogrep,0,0,vuln-freetype2-010e0614,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,severity,source-url,technology",False,True,True,False,False,False,False,"$ERROR,$MEMORY,$STACK,$STACK_SIZE","$ERROR,$MEMORY,$STACK","[{""$ERROR"": 2, ""$MEMORY"": 2, ""$STACK"": 2, ""$STACK_SIZE"": 1}]",2,False,True,False,False,False,False,C2,plain_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/generated_rules__c__vuln-freetype2-0545ec1c.yaml,lambdasec-autogrep,0,0,vuln-freetype2-0545ec1c,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,references,severity,source-url,technology",False,True,True,False,False,False,False,"$J,$SID","$J,$SID","[{""$J"": 3, ""$SID"": 4}]",2,False,True,False,False,False,False,C2,plain_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/generated_rules__c__vuln-freetype2-77930974.yaml,lambdasec-autogrep,0,0,vuln-freetype2-77930974,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,pattern,pattern-not,severity,source-url,technology",False,True,True,False,False,False,False,"$FACE,$NUM_INSTANCES,$STREAM,$TTAG_CFF","$FACE,$NUM_INSTANCES,$STREAM,$TTAG_CFF","[{""$FACE"": 6, ""$NUM_INSTANCES"": 2, ""$STREAM"": 3, ""$TTAG_CFF"": 2}]",2,False,True,False,False,False,False,C2,plain_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/generated_rules__c__vuln-freetype2-8b281f83.yaml,lambdasec-autogrep,0,0,vuln-freetype2-8b281f83,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,references,severity,source-url,technology",False,True,True,False,False,False,False,"$ARRAY,$COUNT,$ERROR,$FUNC,$PARSER,$RESULT,$SIZE","$ARRAY,$COUNT,$FUNC,$PARSER,$RESULT,$SIZE","[{""$ARRAY"": 2, ""$COUNT"": 2, ""$ERROR"": 1, ""$FUNC"": 4, ""$PARSER"": 2, ""$RESULT"": 2, ""$SIZE"": 3}]",2,False,True,False,False,False,False,C2,plain_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/generated_rules__c__vuln-freetype2-cee5d593.yaml,lambdasec-autogrep,0,0,vuln-freetype2-cee5d593,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,severity,source-url,technology",False,True,True,False,False,False,False,"$NEWSIZE,$OLDSIZE","$NEWSIZE,$OLDSIZE","[{""$NEWSIZE"": 2, ""$OLDSIZE"": 4}]",2,False,True,False,False,False,False,C2,plain_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/generated_rules__c__vuln-frr-21418d64.yaml,lambdasec-autogrep,0,0,vuln-frr-21418d64,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,severity,source-url,technology",False,True,True,False,False,False,False,"$ATTR,$LENGTH,$PEER","$ATTR,$PEER","[{""$ATTR"": 2, ""$LENGTH"": 1, ""$PEER"": 2}]",2,False,True,False,False,False,False,C2,plain_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/generated_rules__c__vuln-frr-30b5c2a4.yaml,lambdasec-autogrep,0,0,vuln-frr-30b5c2a4,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,references,severity,source-url,technology",False,True,True,False,False,False,False,"$ATTR_PARSE_RET,$CONDITION",$CONDITION,"[{""$ATTR_PARSE_RET"": 1, ""$CONDITION"": 2}]",2,False,True,True,False,False,False,"C2,C3","plain_metavar,unnamed_ellipsis"
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/generated_rules__c__vuln-frr-6814f2e0.yaml,lambdasec-autogrep,0,0,vuln-frr-6814f2e0,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,references,severity,source-url,technology",False,True,True,False,False,False,False,$RET,$RET,"[{""$RET"": 2}]",2,False,True,True,False,False,False,"C2,C3","plain_metavar,unnamed_ellipsis"
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/generated_rules__c__vuln-frr-ba6a8f1a.yaml,lambdasec-autogrep,0,0,vuln-frr-ba6a8f1a,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,severity,source-url,technology",False,True,True,False,False,False,False,$ATTR,$ATTR,"[{""$ATTR"": 2}]",2,False,True,False,False,False,False,C2,plain_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/generated_rules__c__vuln-frr-babb23b7.yaml,lambdasec-autogrep,0,0,vuln-frr-babb23b7,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,references,severity,source-url,technology",False,True,True,False,False,False,False,$FLAGS,$FLAGS,"[{""$FLAGS"": 6}]",2,False,True,True,False,False,False,"C2,C3","plain_metavar,unnamed_ellipsis"
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/generated_rules__c__vuln-frr-c37119df.yaml,lambdasec-autogrep,0,0,vuln-frr-c37119df,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,severity,source-url,technology",False,True,True,False,False,False,False,"$ATTR,$TYPE",$ATTR,"[{""$ATTR"": 4, ""$TYPE"": 1}]",2,False,True,False,False,False,False,C2,plain_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/generated_rules__c__vuln-frr-d28c9042.yaml,lambdasec-autogrep,0,0,vuln-frr-d28c9042,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,pattern,pattern-not,severity,source-url,technology",False,True,True,False,False,False,False,"$ARGS,$PEER,$STARTP,$TOTAL",$ARGS,"[{""$ARGS"": 2, ""$PEER"": 1, ""$STARTP"": 1, ""$TOTAL"": 1}]",2,False,True,False,False,False,False,C2,plain_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/generated_rules__c__vuln-frr-e08495a4.yaml,lambdasec-autogrep,0,0,vuln-frr-e08495a4,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,severity,source-url,technology",False,True,True,False,False,False,False,"$AFI,$RT,$ZV","$AFI,$RT,$ZV","[{""$AFI"": 2, ""$RT"": 2, ""$ZV"": 2}]",2,False,True,True,False,False,False,"C2,C3","plain_metavar,unnamed_ellipsis"
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/generated_rules__c__vuln-gdk-pixbuf-31a6cff3.yaml,lambdasec-autogrep,0,0,vuln-gdk-pixbuf-31a6cff3,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,references,severity,source-url,technology",False,True,True,False,False,False,False,"$BYTES,$HEIGHT,$ROWSTRIDE,$WIDTH","$BYTES,$HEIGHT,$ROWSTRIDE,$WIDTH","[{""$BYTES"": 3, ""$HEIGHT"": 4, ""$ROWSTRIDE"": 7, ""$WIDTH"": 4}]",2,False,True,True,False,False,False,"C2,C3","plain_metavar,unnamed_ellipsis"
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/generated_rules__c__vuln-gdk-pixbuf-3bac204e.yaml,lambdasec-autogrep,0,0,vuln-gdk-pixbuf-3bac204e,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,severity,source-url,technology",False,True,True,False,False,False,False,"$CONTEXT,$MODULE",$MODULE,"[{""$CONTEXT"": 1, ""$MODULE"": 4}]",2,False,True,True,False,False,False,"C2,C3","plain_metavar,unnamed_ellipsis"
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/generated_rules__c__vuln-gdk-pixbuf-4e7b5345.yaml,lambdasec-autogrep,0,0,vuln-gdk-pixbuf-4e7b5345,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,severity,source-url,technology",False,True,True,False,False,False,False,"$ANIMATION,$FRAME","$ANIMATION,$FRAME","[{""$ANIMATION"": 2, ""$FRAME"": 8}]",2,False,True,True,False,False,False,"C2,C3","plain_metavar,unnamed_ellipsis"
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/generated_rules__c__vuln-gdk-pixbuf-57362ed4.yaml,lambdasec-autogrep,0,0,vuln-gdk-pixbuf-57362ed4,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,references,severity,source-url,technology",False,True,True,False,False,False,False,"$ERROR,$FILENAME","$ERROR,$FILENAME","[{""$ERROR"": 5, ""$FILENAME"": 2}]",2,False,True,False,False,False,False,C2,plain_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/generated_rules__c__vuln-gdk-pixbuf-c2a40a92.yaml,lambdasec-autogrep,0,0,vuln-gdk-pixbuf-c2a40a92,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,references,severity,source-url,technology",False,True,True,False,False,False,False,"$CINFO,$CONTEXT,$ERROR,$GDK_PIXBUF_ERROR,$GDK_PIXBUF_ERROR_CORRUPT_IMAGE,$HAS_ALPHA,$OUT,$RETVAL","$CINFO,$CONTEXT,$HAS_ALPHA","[{""$CINFO"": 4, ""$CONTEXT"": 2, ""$ERROR"": 1, ""$GDK_PIXBUF_ERROR"": 1, ""$GDK_PIXBUF_ERROR_CORRUPT_IMAGE"": 1, ""$HAS_ALPHA"": 3, ""$OUT"": 1, ""$RETVAL"": 1}]",2,False,True,True,False,False,False,"C2,C3","plain_metavar,unnamed_ellipsis"
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/generated_rules__c__vuln-gdk-pixbuf-dec9ca22.yaml,lambdasec-autogrep,0,0,vuln-gdk-pixbuf-dec9ca22,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,references,severity,source-url,technology",False,True,True,False,False,False,False,"$ENTRY,$G_MAXINT,$INFOHEADER_SIZE,$STATE","$ENTRY,$INFOHEADER_SIZE,$STATE","[{""$ENTRY"": 3, ""$G_MAXINT"": 1, ""$INFOHEADER_SIZE"": 3, ""$STATE"": 3}]",2,False,True,True,False,False,False,"C2,C3","plain_metavar,unnamed_ellipsis"
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/generated_rules__c__vuln-gdm-6060db70.yaml,lambdasec-autogrep,0,0,vuln-gdm-6060db70,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,references,severity,source-url,technology",False,True,True,False,False,False,False,"$CALLBACK,$CONTEXT,$DISPLAY,$ID,$NOTIFY,$STORE","$CALLBACK,$CONTEXT,$DISPLAY,$NOTIFY","[{""$CALLBACK"": 2, ""$CONTEXT"": 4, ""$DISPLAY"": 6, ""$ID"": 1, ""$NOTIFY"": 2, ""$STORE"": 1}]",2,False,True,True,False,False,False,"C2,C3","plain_metavar,unnamed_ellipsis"
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/generated_rules__c__vuln-gdm-8ce95db1.yaml,lambdasec-autogrep,0,0,vuln-gdm-8ce95db1,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,references,severity,source-url,technology",False,True,True,False,False,False,False,"$DISPLAY_SKELETON,$FLAGS,$HANDLER,$SELF,$SIGNAL_NAME","$DISPLAY_SKELETON,$HANDLER,$SELF,$SIGNAL_NAME","[{""$DISPLAY_SKELETON"": 2, ""$FLAGS"": 1, ""$HANDLER"": 2, ""$SELF"": 2, ""$SIGNAL_NAME"": 2}]",2,False,True,False,False,False,False,C2,plain_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/generated_rules__c__vuln-gdm-dc823512.yaml,lambdasec-autogrep,0,0,vuln-gdm-dc823512,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,severity,source-url,technology",False,True,True,False,False,False,False,$SELF,$SELF,"[{""$SELF"": 2}]",2,False,True,False,False,False,False,C2,plain_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/generated_rules__c__vuln-gifsicle-06d53362.yaml,lambdasec-autogrep,0,0,vuln-gifsicle-06d53362,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,references,severity,source-url,technology",False,True,True,False,False,False,False,"$DESTI,$FR,$LEFT,$TOP","$DESTI,$FR,$LEFT,$TOP","[{""$DESTI"": 10, ""$FR"": 12, ""$LEFT"": 4, ""$TOP"": 4}]",2,False,True,False,False,False,False,C2,plain_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/generated_rules__c__vuln-gimp-03df8c6a.yaml,lambdasec-autogrep,0,0,vuln-gimp-03df8c6a,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,severity,source-url,technology",False,True,True,False,False,False,False,"$DRAWABLE,$FORMAT,$IMAGE","$DRAWABLE,$IMAGE","[{""$DRAWABLE"": 2, ""$FORMAT"": 1, ""$IMAGE"": 2}]",2,False,True,True,False,False,False,"C2,C3","plain_metavar,unnamed_ellipsis"
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/generated_rules__c__vuln-gimp-0474376d.yaml,lambdasec-autogrep,0,0,vuln-gimp-0474376d,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,severity,source-url,technology",False,True,True,False,False,False,False,"$ERRMSG,$FDAT,$HDR,$HDULIST,$TYP_FSTRING","$FDAT,$HDR,$HDULIST,$TYP_FSTRING","[{""$ERRMSG"": 1, ""$FDAT"": 5, ""$HDR"": 2, ""$HDULIST"": 2, ""$TYP_FSTRING"": 2}]",2,False,True,False,False,False,False,C2,plain_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/generated_rules__c__vuln-gimp-687ec479.yaml,lambdasec-autogrep,0,0,vuln-gimp-687ec479,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,pattern,pattern-not,severity,source-url,technology",False,True,True,False,False,False,False,$VAR,$VAR,"[{""$VAR"": 16}]",2,False,True,False,False,False,False,C2,plain_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/generated_rules__c__vuln-git-12294990.yaml,lambdasec-autogrep,0,0,vuln-git-12294990,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,references,severity,source-url,technology",False,True,True,False,False,False,False,"$COLLECT,$CONFIGURL,$MATCHED,$NORMCOND,$NORMINFO,$RETVAL,$URL","$COLLECT,$MATCHED,$NORMCOND,$NORMINFO,$RETVAL,$URL","[{""$COLLECT"": 3, ""$CONFIGURL"": 1, ""$MATCHED"": 2, ""$NORMCOND"": 2, ""$NORMINFO"": 2, ""$RETVAL"": 4, ""$URL"": 2}]",2,False,True,True,False,False,False,"C2,C3","plain_metavar,unnamed_ellipsis"
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/generated_rules__c__vuln-git-75e00e1d.yaml,lambdasec-autogrep,0,0,vuln-git-75e00e1d,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,references,severity,source-url,technology",False,True,True,False,False,False,False,"$C,$URL","$C,$URL","[{""$C"": 2, ""$URL"": 2}]",2,False,True,True,False,False,False,"C2,C3","plain_metavar,unnamed_ellipsis"
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/generated_rules__c__vuln-git-c716fe4b.yaml,lambdasec-autogrep,0,0,vuln-git-c716fe4b,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,references,severity,source-url,technology",False,True,True,False,False,False,False,"$C,$CREDENTIAL_ACCESS,$FIELD,$URL","$C,$URL","[{""$C"": 4, ""$CREDENTIAL_ACCESS"": 1, ""$FIELD"": 1, ""$URL"": 3}]",2,False,True,True,False,False,False,"C2,C3","plain_metavar,unnamed_ellipsis"
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/generated_rules__c__vuln-git-cf8f6ce0.yaml,lambdasec-autogrep,0,0,vuln-git-cf8f6ce0,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,severity,source-url,technology",False,True,True,False,False,False,False,"$PATH,$REMOTE","$PATH,$REMOTE","[{""$PATH"": 2, ""$REMOTE"": 4}]",2,False,True,True,False,False,False,"C2,C3","plain_metavar,unnamed_ellipsis"
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/generated_rules__c__vuln-gnome-autoar-adb067e6.yaml,lambdasec-autogrep,0,0,vuln-gnome-autoar-adb067e6,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,references,severity,source-url,technology",False,True,True,False,False,False,False,"$DESTINATION_DIR,$EXTRACTED_FILENAME,$VALID_FILENAME","$DESTINATION_DIR,$EXTRACTED_FILENAME,$VALID_FILENAME","[{""$DESTINATION_DIR"": 3, ""$EXTRACTED_FILENAME"": 3, ""$VALID_FILENAME"": 2}]",2,False,True,False,False,False,False,C2,plain_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/generated_rules__c__vuln-gnumeric-e022d704.yaml,lambdasec-autogrep,0,0,vuln-gnumeric-e022d704,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,references,severity,source-url,technology",False,True,True,False,False,False,False,$VAR,$VAR,"[{""$VAR"": 2}]",2,False,True,False,False,False,False,C2,plain_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/generated_rules__c__vuln-gnutls-9c62f4fe.yaml,lambdasec-autogrep,0,0,vuln-gnutls-9c62f4fe,A4,Negation / Filtering,"category,id,languages,message,metadata,pattern,pattern-not,severity,source-url,technology",False,True,True,False,False,False,False,$VAR,$VAR,"[{""$VAR"": 4}]",2,False,True,False,False,False,False,C2,plain_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/generated_rules__c__vuln-gnutls-c2646aee.yaml,lambdasec-autogrep,0,0,vuln-gnutls-c2646aee,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,references,severity,source-url,technology",False,True,True,False,False,False,False,"$FUNC,$INVALID_REQUEST,$KEY,$SESSION,$SUCCESS,$TYPE,$VAR","$INVALID_REQUEST,$KEY,$SESSION,$VAR","[{""$FUNC"": 1, ""$INVALID_REQUEST"": 2, ""$KEY"": 4, ""$SESSION"": 8, ""$SUCCESS"": 1, ""$TYPE"": 1, ""$VAR"": 5}]",2,False,True,False,False,False,False,C2,plain_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/generated_rules__c__vuln-gnutls-c2e094ac.yaml,lambdasec-autogrep,0,0,vuln-gnutls-c2e094ac,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,severity,source-url,technology",False,True,True,False,False,False,False,"$MAC_DATA,$MAX_MAC_DATA,$PAD,$PAD_FAILED,$PARAMS,$PLAINTEXT,$TOTAL","$PARAMS,$PLAINTEXT","[{""$MAC_DATA"": 1, ""$MAX_MAC_DATA"": 1, ""$PAD"": 1, ""$PAD_FAILED"": 1, ""$PARAMS"": 2, ""$PLAINTEXT"": 2, ""$TOTAL"": 1}]",2,False,True,False,False,False,False,C2,plain_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/generated_rules__c__vuln-gnutls-d223040e.yaml,lambdasec-autogrep,0,0,vuln-gnutls-d223040e,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,severity,source-url,technology",False,True,True,False,False,False,False,"$BLOCKSIZE,$CIPHERTEXT,$ERROR,$HASH_SIZE,$PAD","$CIPHERTEXT,$ERROR,$HASH_SIZE","[{""$BLOCKSIZE"": 1, ""$CIPHERTEXT"": 2, ""$ERROR"": 2, ""$HASH_SIZE"": 2, ""$PAD"": 1}]",2,False,True,True,False,False,False,"C2,C3","plain_metavar,unnamed_ellipsis"
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/generated_rules__c__vuln-gpac-2191e66a.yaml,lambdasec-autogrep,0,0,vuln-gpac-2191e66a,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,references,severity,source-url,technology",False,True,True,False,False,False,False,"$INFO_NAME,$LOG_CATEGORY,$LOG_LEVEL","$INFO_NAME,$LOG_CATEGORY,$LOG_LEVEL","[{""$INFO_NAME"": 4, ""$LOG_CATEGORY"": 2, ""$LOG_LEVEL"": 2}]",2,False,True,False,False,False,False,C2,plain_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/generated_rules__c__vuln-gpac-328c6d68.yaml,lambdasec-autogrep,0,0,vuln-gpac-328c6d68,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,severity,source-url,technology",False,True,True,False,False,False,False,$ENT,$ENT,"[{""$ENT"": 2}]",2,False,True,False,False,False,False,C2,plain_metavar
/home/moscovin/Documents/eboss/semgrep-rules-aggregate/scrap/lambdasec-autogrep/generated_rules__c__vuln-gpac-348d7722.yaml,lambdasec-autogrep,0,0,vuln-gpac-348d7722,A4,Negation / Filtering,"category,cwe,id,languages,message,metadata,owasp,pattern,pattern-not,references,severity,source-url,technology",False,True,True,False,False,False,False,"$BS,$MAX_SIZE,$SIZE","$BS,$SIZE","[{""$BS"": 2, ""$MAX_SIZE"": 1, ""$SIZE"": 3}]",2,False,True,True,False,False,False,"C2,C3","plain_metavar,unnamed_ellipsis"
